Job_ID,Job_Title,Company,Company_Type,Industry,City,Location_Tier,Experience_Level,Job_Type,Work_Mode,Salary_LPA,Skills_Required,Education_Required,Openings,Applicants,Company_Rating,Date_Posted
IND2026125,DevOps Engineer,Wipro,MNC,E-Commerce,Hyderabad,Tier 1,Mid (3-6 yrs),Full-Time,On-Site,18.3,"Docker, AWS, CI/CD, Linux, Jenkins",M.Tech/M.E.,1,98,3.6,18-10-2024
IND2026126,Software Engineer,Paytm,Indian Unicorn,Government/PSU,Remote,Remote,Lead (10+ yrs),Full-Time,Hybrid,55.3,"System Design, Algorithms, Python, REST APIs",M.Tech/M.E.,2,175,3.7,24-11-2025
IND2026127,Data Analyst,ISRO,PSU/Govt,Manufacturing,Nagpur,Tier 2,Lead (10+ yrs),Full-Time,On-Site,23.7,"Data Visualization, Power BI, Excel, Statistics, SQL",B.Tech/B.E.,5,504,4.3,22-05-2025
IND2026128,NLP Engineer,HCL Technologies,MNC,E-Commerce,Remote,Remote,Lead (10+ yrs),Full-Time,Remote,61.6,"Transformers, BERT, TensorFlow",B.Tech/B.E.,2,208,3.8,27-07-2025
IND2026129,React Developer,Razorpay,Indian Unicorn,Information Technology,Mumbai,Tier 1,Junior (1-3 yrs),Full-Time,Hybrid,11.2,"JavaScript, HTML/CSS, Redux, React, Next.js",B.Sc (CS/IT),2,119,2.9,12-10-2024
IND2026130,Software Engineer,BSNL,PSU/Govt,HealthTech,Remote,Remote,Senior (6-10 yrs),Contract,Remote,18.3,"REST APIs, Java, Data Structures",M.Tech/M.E.,1,69,3.9,16-11-2024
IND2026131,Data Engineer,Tech Mahindra,MNC,Government/PSU,Remote,Remote,Mid (3-6 yrs),Full-Time,On-Site,17.9,"Airflow, SQL, Spark",B.Sc (CS/IT),1,56,3.7,09-12-2024
IND2026132,Engineering Manager,PhonePe,Indian Unicorn,Information Technology,Delhi,Tier 1,Fresher (0-1 yr),Full-Time,Hybrid,6.9,"People Management, Hiring, Roadmapping",M.Tech/M.E.,10,1083,3,20-06-2024
IND2026133,Technical Lead,Zoho,Indian Unicorn,Information Technology,Delhi,Tier 1,Mid (3-6 yrs),Part-Time,On-Site,20.9,"Microservices, Team Leadership, Code Review, AWS, System Design, Agile",B.Tech/B.E.,1,67,3.7,26-08-2025
IND2026134,Research Scientist,ISRO,PSU/Govt,Information Technology,Remote,Remote,Fresher (0-1 yr),Full-Time,Remote,4.9,"Publications, Statistics, PyTorch, Deep Learning, Python",B.Tech/B.E.,1,95,3.1,09-02-2026
IND2026135,QA Engineer,BEL,PSU/Govt,Information Technology,Remote,Remote,Fresher (0-1 yr),Full-Time,Remote,3.3,"API Testing, Postman, Selenium, Manual Testing, Python",BCA,2,196,4.1,04-08-2025
IND2026136,Cybersecurity Analyst,Microsoft,MNC,EdTech,Mumbai,Tier 1,Mid (3-6 yrs),Full-Time,Hybrid,21.1,"Network Security, Ethical Hacking, Penetration Testing, Python, SIEM",B.Tech/B.E.,20,2101,4.2,21-10-2025
IND2026137,Data Scientist,TCS,MNC,Information Technology,Ahmedabad,Tier 2,Mid (3-6 yrs),Contract,On-Site,21.1,"Pandas, TensorFlow, Statistics",B.Tech/B.E.,1,65,3.9,25-02-2026
IND2026138,Data Scientist,Cisco,MNC,Information Technology,Remote,Remote,Junior (1-3 yrs),Full-Time,Remote,11.3,"Pandas, Tableau, NLP, Scikit-learn",B.Tech/B.E.,1,113,3.4,31-07-2024
IND2026139,Full Stack Developer,Google,MNC,EdTech,Lucknow,Tier 2,Junior (1-3 yrs),Full-Time,Hybrid,10,"MongoDB, AWS, Node.js, Docker",M.Tech/M.E.,1,64,4.2,14-11-2024
IND2026140,MLOps Engineer,Amazon,MNC,Information Technology,Remote,Remote,Mid (3-6 yrs),Internship,Remote,1,"CI/CD, MLflow, Docker, Kubernetes, Python",B.Tech/B.E.,5,393,4.2,08-05-2025
IND2026141,Computer Vision Engineer,Slice,Startup,E-Commerce,Mumbai,Tier 1,Lead (10+ yrs),Full-Time,On-Site,69.1,"OpenCV, Python, TensorFlow, Deep Learning, YOLO",BCA,5,333,3,31-01-2026
IND2026142,Software Engineer,Ola,Indian Unicorn,Manufacturing,Remote,Remote,Mid (3-6 yrs),Full-Time,Hybrid,26.2,"Data Structures, System Design, REST APIs, Python, Git",B.Tech/B.E.,2,105,4.2,08-03-2025
IND2026143,Android Developer,Meesho,Indian Unicorn,E-Commerce,Mumbai,Tier 1,Mid (3-6 yrs),Contract,Hybrid,24.8,"Kotlin, REST APIs, Java",MCA,3,269,3.4,07-04-2026
IND2026144,React Developer,HCL Technologies,MNC,FinTech,Remote,Remote,Fresher (0-1 yr),Full-Time,Remote,4.6,"JavaScript, HTML/CSS, React, TypeScript, Redux",B.Tech/B.E.,1,110,3.8,03-04-2025
IND2026145,Cloud Engineer,BEL,PSU/Govt,Banking & Finance,Chandigarh,Tier 2,Mid (3-6 yrs),Part-Time,On-Site,13.1,"AWS, Docker, Kubernetes, Azure",B.Sc (CS/IT),3,300,4,16-02-2025
IND2026146,Business Analyst,Wipro,MNC,E-Commerce,Lucknow,Tier 2,Junior (1-3 yrs),Full-Time,Hybrid,11.2,"Excel, JIRA, Agile, Power BI",BCA,20,1636,3.1,25-01-2026
IND2026147,React Developer,BSNL,PSU/Govt,Information Technology,Pune,Tier 1,Mid (3-6 yrs),Full-Time,Hybrid,11.8,"HTML/CSS, Next.js, JavaScript, TypeScript, React",M.Tech/M.E.,3,307,3.7,25-04-2025
IND2026148,DevOps Engineer,Google,MNC,FinTech,Remote,Remote,Mid (3-6 yrs),Full-Time,Remote,21.1,"Linux, Docker, Terraform, AWS, Kubernetes",MBA,1,56,3.6,21-12-2025
IND2026149,Python Developer,Razorpay,Indian Unicorn,Information Technology,Coimbatore,Tier 2,Fresher (0-1 yr),Contract,On-Site,8.6,"Django, Docker, Python, PostgreSQL, REST APIs",M.Tech/M.E.,1,67,3.5,14-11-2024
IND2026150,Data Engineer,Zoho,Indian Unicorn,E-Commerce,Remote,Remote,Mid (3-6 yrs),Full-Time,Remote,26.6,"Python, Kafka, dbt, ETL, AWS, Spark",B.Tech/B.E.,1,85,3.5,16-12-2024
IND2026151,Data Scientist,Setu,Startup,Banking & Finance,Pune,Tier 1,Senior (6-10 yrs),Full-Time,On-Site,54.4,"Machine Learning, Tableau, TensorFlow, Scikit-learn",M.Tech/M.E.,1,116,3.3,18-09-2025
IND2026152,React Developer,InMobi,Startup,Information Technology,Remote,Remote,Mid (3-6 yrs),Full-Time,On-Site,22.8,"React, Redux, Next.js, HTML/CSS, JavaScript, TypeScript",B.Tech/B.E.,3,307,3.6,10-01-2025
IND2026153,Data Scientist,Cognizant,MNC,Information Technology,Delhi,Tier 1,Junior (1-3 yrs),Full-Time,Hybrid,12.5,"Statistics, Tableau, Scikit-learn",B.Tech/B.E.,1,116,3.9,26-09-2024
IND2026154,Frontend Developer,IBM,MNC,Consulting,Mumbai,Tier 1,Mid (3-6 yrs),Full-Time,On-Site,18.8,"HTML/CSS, JavaScript, Figma, Next.js",B.Tech/B.E.,10,892,3.7,06-04-2026
IND2026155,Cloud Engineer,ISRO,PSU/Govt,HealthTech,Pune,Tier 1,Junior (1-3 yrs),Full-Time,On-Site,7.5,"Terraform, AWS, Linux, GCP, Azure",B.Tech/B.E.,2,165,4.3,11-09-2024
IND2026156,Java Developer,Ola,Indian Unicorn,Information Technology,Remote,Remote,Junior (1-3 yrs),Full-Time,Remote,10.5,"Microservices, SQL, Java, Hibernate, Maven",B.Tech/B.E.,1,81,3.5,11-01-2025
IND2026157,Software Engineer,Setu,Startup,Information Technology,Chennai,Tier 1,Senior (6-10 yrs),Full-Time,On-Site,47,"Git, REST APIs, Python, Data Structures",M.Tech/M.E.,3,204,3.7,25-12-2025
IND2026158,Software Engineer,Freshworks,Indian Unicorn,Information Technology,Pune,Tier 1,Fresher (0-1 yr),Part-Time,Hybrid,8.6,"REST APIs, System Design, C++, Python, Java",B.Sc (CS/IT),3,189,4.1,06-07-2025
IND2026159,NLP Engineer,Slice,Startup,Information Technology,Jaipur,Tier 2,Mid (3-6 yrs),Full-Time,Hybrid,17.2,"LLMs, Python, Transformers, BERT, HuggingFace, SpaCy",M.Tech/M.E.,1,34,4,10-03-2025
IND2026160,Data Analyst,Darwinbox,Startup,E-Commerce,Indore,Tier 2,Senior (6-10 yrs),Full-Time,Hybrid,45.3,"Data Visualization, Excel, Tableau, SQL, Statistics, Power BI",BCA,2,217,4.1,29-08-2024
IND2026161,Data Engineer,BSNL,PSU/Govt,E-Commerce,Pune,Tier 1,Fresher (0-1 yr),Contract,On-Site,3.5,"dbt, Python, Kafka, Spark, AWS, SQL",B.Tech/B.E.,1,113,3.4,13-08-2025
IND2026162,Backend Developer,IBM,MNC,HealthTech,Jaipur,Tier 2,Junior (1-3 yrs),Full-Time,Hybrid,8.9,"Redis, Python, FastAPI, Docker, PostgreSQL, MongoDB",B.Tech/B.E.,2,222,4.2,05-08-2025
IND2026163,Android Developer,Setu,Startup,Information Technology,Chennai,Tier 1,Mid (3-6 yrs),Full-Time,Hybrid,23.3,"Jetpack Compose, Firebase, Java",MCA,2,140,4.1,08-01-2026
IND2026164,QA Engineer,Darwinbox,Startup,Banking & Finance,Remote,Remote,Lead (10+ yrs),Full-Time,Remote,52.7,"Manual Testing, JIRA, Python",BCA,5,506,2.9,21-10-2024
IND2026165,Android Developer,Zoho,Indian Unicorn,Information Technology,Ahmedabad,Tier 2,Mid (3-6 yrs),Full-Time,Hybrid,28.4,"Kotlin, Firebase, Jetpack Compose, REST APIs",B.Tech/B.E.,10,1000,4.2,13-01-2026
IND2026166,Product Manager,BSNL,PSU/Govt,Consulting,Remote,Remote,Senior (6-10 yrs),Full-Time,Remote,19.1,"Product Strategy, User Research, Agile, SQL, JIRA, Roadmapping",MBA,5,314,3,26-12-2024
IND2026167,UI/UX Designer,HAL,PSU/Govt,Information Technology,Remote,Remote,Mid (3-6 yrs),Full-Time,Hybrid,11.2,"Figma, Adobe XD, User Research, Prototyping",B.Tech/B.E.,3,75,3.5,18-03-2026
IND2026168,Python Developer,InMobi,Startup,EdTech,Hyderabad,Tier 1,Mid (3-6 yrs),Full-Time,On-Site,13.9,"FastAPI, PostgreSQL, Docker, Django, REST APIs",B.Tech/B.E.,3,265,4.1,24-01-2025
IND2026169,Android Developer,TCS,MNC,E-Commerce,Ahmedabad,Tier 2,Mid (3-6 yrs),Full-Time,Hybrid,16.4,"Firebase, Jetpack Compose, Android SDK, REST APIs, Kotlin, Java",MBA,10,895,4.2,18-05-2025
IND2026170,Python Developer,DRDO,PSU/Govt,Information Technology,Delhi,Tier 1,Senior (6-10 yrs),Full-Time,Hybrid,17.7,"FastAPI, Python, Django",B.Sc (CS/IT),5,235,2.9,03-09-2025
IND2026171,NLP Engineer,Microsoft,MNC,EdTech,Hyderabad,Tier 1,Senior (6-10 yrs),Full-Time,Hybrid,51,"HuggingFace, BERT, TensorFlow",M.Tech/M.E.,2,189,3.7,01-11-2024
IND2026172,Software Engineer,Lenskart,Startup,E-Commerce,Remote,Remote,Senior (6-10 yrs),Full-Time,Remote,40.9,"C++, System Design, Git, Data Structures, REST APIs",M.Tech/M.E.,1,90,3.7,30-08-2024
IND2026173,MLOps Engineer,Deloitte,MNC,FinTech,Remote,Remote,Senior (6-10 yrs),Full-Time,Hybrid,34.6,"AWS, Kubernetes, Docker",B.Tech/B.E.,3,251,3.9,01-02-2025
IND2026174,Java Developer,HAL,PSU/Govt,FinTech,Remote,Remote,Junior (1-3 yrs),Full-Time,Remote,7.1,"Microservices, Maven, Hibernate, Java, REST APIs",BCA,1,104,4.1,30-11-2024
IND2026175,Technical Lead,Wipro,MNC,Government/PSU,Indore,Tier 2,Junior (1-3 yrs),Full-Time,Hybrid,9.8,"Agile, Team Leadership, Microservices, System Design",B.Tech/B.E.,3,199,3.7,05-12-2024
IND2026176,Java Developer,ISRO,PSU/Govt,Banking & Finance,Hyderabad,Tier 1,Mid (3-6 yrs),Full-Time,On-Site,12.5,"Spring Boot, REST APIs, Microservices, Java, SQL",B.Tech/B.E.,1,105,3.4,30-05-2025
IND2026177,Python Developer,Darwinbox,Startup,Information Technology,Delhi,Tier 1,Senior (6-10 yrs),Full-Time,On-Site,31.2,"AWS, PostgreSQL, Docker, Django, Python",M.Tech/M.E.,10,927,4.3,27-05-2025
IND2026178,Backend Developer,Freshworks,Indian Unicorn,Information Technology,Mumbai,Tier 1,Lead (10+ yrs),Part-Time,On-Site,79.2,"Docker, MongoDB, Java, FastAPI, Node.js, Python",M.Tech/M.E.,3,277,3.8,17-06-2025
IND2026179,Node.js Developer,BSNL,PSU/Govt,Information Technology,Bangalore,Tier 1,Lead (10+ yrs),Full-Time,Hybrid,24.7,"Node.js, REST APIs, JavaScript, Express.js",B.Com + Certification,15,1750,3.9,14-08-2024
IND2026180,DevOps Engineer,Accenture,MNC,Information Technology,Chennai,Tier 1,Lead (10+ yrs),Part-Time,Hybrid,69.5,"AWS, Jenkins, Terraform, Ansible",MBA,3,253,3.8,15-07-2025
IND2026181,Computer Vision Engineer,Zoho,Indian Unicorn,EdTech,Delhi,Tier 1,Fresher (0-1 yr),Full-Time,On-Site,8.1,"TensorFlow, OpenCV, Python, Deep Learning, YOLO",B.Sc (CS/IT),2,115,4.1,08-02-2026
IND2026182,Data Analyst,HAL,PSU/Govt,Automobile,Bangalore,Tier 1,Senior (6-10 yrs),Full-Time,On-Site,17.8,"Excel, Python, SQL, Power BI, Tableau, Statistics",MCA,10,1036,3.9,05-07-2024
IND2026183,Software Engineer,HCL Technologies,MNC,EdTech,Chennai,Tier 1,Mid (3-6 yrs),Full-Time,Hybrid,22.4,"System Design, Git, REST APIs, Data Structures, C++, Java",B.Tech/B.E.,10,503,4.2,15-04-2026
IND2026184,Full Stack Developer,BSNL,PSU/Govt,Government/PSU,Mumbai,Tier 1,Junior (1-3 yrs),Contract,On-Site,5.8,"Node.js, PostgreSQL, Python, AWS, MongoDB, React",PhD,15,1644,3.8,04-01-2026
IND2026185,Research Scientist,Hasura,Startup,E-Commerce,Remote,Remote,Junior (1-3 yrs),Full-Time,On-Site,17,"NLP, Publications, PyTorch",B.Tech/B.E.,1,89,3.9,24-07-2025
IND2026186,Research Scientist,Amazon,MNC,Government/PSU,Chandigarh,Tier 2,Senior (6-10 yrs),Full-Time,On-Site,41.6,"Statistics, R, Deep Learning",M.Tech/M.E.,15,1481,3.8,17-01-2025
IND2026187,Computer Vision Engineer,Fi Money,Startup,E-Commerce,Hyderabad,Tier 1,Mid (3-6 yrs),Full-Time,On-Site,18.4,"OpenCV, YOLO, Python",B.Com + Certification,5,281,2.9,11-01-2026
IND2026188,QA Engineer,Chargebee,Startup,E-Commerce,Remote,Remote,Mid (3-6 yrs),Full-Time,On-Site,18.9,"JIRA, Manual Testing, API Testing, Python",B.Tech/B.E.,2,22,3.4,21-03-2025
IND2026189,Cloud Engineer,PhonePe,Indian Unicorn,Logistics,Mumbai,Tier 1,Senior (6-10 yrs),Full-Time,On-Site,49.5,"Terraform, GCP, AWS, Docker, Azure, Linux",B.Tech/B.E.,5,590,3,23-12-2025
IND2026190,QA Engineer,BSNL,PSU/Govt,Information Technology,Remote,Remote,Fresher (0-1 yr),Full-Time,On-Site,3.3,"API Testing, JIRA, Selenium",BCA,2,208,4,19-05-2025
IND2026191,Java Developer,Oracle,MNC,Information Technology,Delhi,Tier 1,Mid (3-6 yrs),Full-Time,Hybrid,18.5,"Java, REST APIs, Hibernate, Maven, SQL, Microservices",BCA,1,64,4.1,19-03-2025
IND2026192,Data Scientist,Cisco,MNC,HealthTech,Remote,Remote,Junior (1-3 yrs),Full-Time,Remote,10.6,"Machine Learning, SQL, Python, Pandas",MCA,3,236,3.2,01-01-2025
IND2026193,Technical Lead,Zerodha,Startup,Automobile,Chennai,Tier 1,Mid (3-6 yrs),Full-Time,On-Site,21.9,"Code Review, AWS, System Design, Agile, Microservices, Team Leadership",MCA,3,221,4.3,09-11-2024
IND2026194,DevOps Engineer,Chargebee,Startup,Information Technology,Jaipur,Tier 2,Mid (3-6 yrs),Full-Time,Hybrid,15.3,"Terraform, Jenkins, Docker, Ansible, Linux, Kubernetes",MBA,1,102,3.9,13-10-2025
IND2026195,Product Manager,BSNL,PSU/Govt,EdTech,Pune,Tier 1,Mid (3-6 yrs),Full-Time,Hybrid,13.1,"A/B Testing, Agile, Product Strategy, User Research, SQL",MCA,5,258,3.6,29-04-2026
IND2026196,Machine Learning Engineer,Tech Mahindra,MNC,Information Technology,Nagpur,Tier 2,Fresher (0-1 yr),Full-Time,On-Site,7.8,"Python, PyTorch, Scikit-learn, TensorFlow, MLOps, AWS",B.Tech/B.E.,1,114,4,18-04-2025
IND2026197,Product Manager,ONGC,PSU/Govt,Gaming,Remote,Remote,Mid (3-6 yrs),Full-Time,Remote,14,"Roadmapping, Agile, Product Strategy, SQL",BCA,1,104,4.1,05-08-2024
IND2026198,Data Engineer,Setu,Startup,FinTech,Hyderabad,Tier 1,Senior (6-10 yrs),Part-Time,On-Site,43.4,"Python, Kafka, Spark, ETL, AWS, dbt",B.Tech/B.E.,1,90,2.7,29-06-2025
IND2026199,Full Stack Developer,Khatabook,Startup,Government/PSU,Mumbai,Tier 1,Lead (10+ yrs),Full-Time,On-Site,51.4,"React, MongoDB, AWS, Node.js",B.Tech/B.E.,5,383,3.1,19-08-2025
IND2026200,Business Analyst,Hasura,Startup,Information Technology,Chandigarh,Tier 2,Senior (6-10 yrs),Full-Time,Hybrid,43.6,"Agile, SQL, Excel",B.Tech/B.E.,5,316,2.8,31-07-2024
IND2026201,Full Stack Developer,Tech Mahindra,MNC,EdTech,Remote,Remote,Junior (1-3 yrs),Part-Time,Remote,6.8,"MongoDB, AWS, React, PostgreSQL, Node.js",MCA,1,96,3.8,07-07-2025
IND2026202,Data Analyst,Postman,Startup,Information Technology,Hyderabad,Tier 1,Lead (10+ yrs),Full-Time,On-Site,44.7,"SQL, Power BI, Statistics, Python",BCA,10,619,3,20-03-2025
IND2026203,Data Engineer,Fi Money,Startup,Information Technology,Bhubaneswar,Tier 2,Junior (1-3 yrs),Full-Time,Hybrid,10.2,"AWS, Airflow, dbt, Spark, SQL",B.Sc (CS/IT),5,383,3.1,02-02-2026
IND2026204,Computer Vision Engineer,Google,MNC,FinTech,Bangalore,Tier 1,Junior (1-3 yrs),Internship,On-Site,2.8,"Python, YOLO, Deep Learning, OpenCV, PyTorch, TensorFlow",B.Tech/B.E.,1,58,4.1,21-07-2025
IND2026205,Data Analyst,Flipkart,Indian Unicorn,Banking & Finance,Mumbai,Tier 1,Mid (3-6 yrs),Full-Time,On-Site,27.6,"Tableau, SQL, Power BI, Data Visualization, Statistics, Excel",B.Com + Certification,2,74,3.1,22-11-2025
IND2026206,Backend Developer,HCL Technologies,MNC,Logistics,Chandigarh,Tier 2,Junior (1-3 yrs),Full-Time,Hybrid,10.5,"Django, Python, PostgreSQL, Java, Docker",MCA,1,103,3.1,19-01-2026
IND2026207,Technical Lead,Microsoft,MNC,Manufacturing,Remote,Remote,Junior (1-3 yrs),Internship,On-Site,3.2,"Team Leadership, Agile, System Design, AWS, Code Review, Microservices",BCA,2,193,3.8,12-02-2026
IND2026208,DevOps Engineer,ONGC,PSU/Govt,Manufacturing,Remote,Remote,Senior (6-10 yrs),Part-Time,Remote,16,"Terraform, Kubernetes, Docker",B.Sc (CS/IT),1,57,2.8,20-03-2026
IND2026209,Full Stack Developer,Swiggy,Indian Unicorn,Banking & Finance,Mumbai,Tier 1,Mid (3-6 yrs),Full-Time,Hybrid,34.2,"PostgreSQL, Python, React, Node.js, REST APIs, MongoDB",B.Tech/B.E.,5,544,4.2,01-02-2025
IND2026210,Node.js Developer,Ola,Indian Unicorn,HealthTech,Remote,Remote,Junior (1-3 yrs),Full-Time,Remote,12.1,"TypeScript, JavaScript, MongoDB, REST APIs",MCA,1,63,3.3,23-10-2024
IND2026211,MLOps Engineer,TCS,MNC,Information Technology,Chennai,Tier 1,Fresher (0-1 yr),Internship,On-Site,0.8,"Airflow, Python, Docker, Kubernetes, MLflow",B.Tech/B.E.,2,218,4.2,20-04-2026
IND2026212,Full Stack Developer,Accenture,MNC,EdTech,Hyderabad,Tier 1,Fresher (0-1 yr),Contract,On-Site,4.4,"MongoDB, PostgreSQL, Node.js",BCA,1,102,3.6,06-10-2024
IND2026213,Frontend Developer,Microsoft,MNC,Information Technology,Hyderabad,Tier 1,Lead (10+ yrs),Internship,On-Site,3.4,"JavaScript, Figma, React, HTML/CSS, TypeScript, Next.js",M.Tech/M.E.,10,1036,2.8,17-07-2025
IND2026214,Java Developer,Capgemini,MNC,Information Technology,Mumbai,Tier 1,Junior (1-3 yrs),Full-Time,Hybrid,10.6,"Spring Boot, REST APIs, Microservices, Java, Maven",M.Tech/M.E.,3,322,3.5,09-07-2024
IND2026215,Data Analyst,NTPC,PSU/Govt,E-Commerce,Remote,Remote,Senior (6-10 yrs),Full-Time,Remote,15.7,"Excel, Power BI, Python, SQL, Data Visualization, Tableau",M.Tech/M.E.,5,321,3.6,15-06-2024
IND2026216,Java Developer,Urban Company,Startup,Banking & Finance,Remote,Remote,Senior (6-10 yrs),Internship,Remote,1.1,"Microservices, SQL, Maven, Hibernate, REST APIs, Java",B.Tech/B.E.,20,2031,3.9,09-01-2025
IND2026217,Product Manager,PhonePe,Indian Unicorn,E-Commerce,Remote,Remote,Senior (6-10 yrs),Full-Time,Remote,48.8,"A/B Testing, JIRA, Product Strategy, Roadmapping, SQL",B.Tech/B.E.,1,109,4.1,09-04-2026
IND2026218,Cloud Engineer,Wipro,MNC,Information Technology,Bhubaneswar,Tier 2,Junior (1-3 yrs),Full-Time,On-Site,10.4,"Kubernetes, AWS, GCP",M.Tech/M.E.,1,115,3.4,21-02-2026
IND2026219,Data Scientist,Groww,Startup,Information Technology,Remote,Remote,Senior (6-10 yrs),Part-Time,Remote,41.1,"Deep Learning, TensorFlow, Machine Learning, Scikit-learn, Pandas",B.Tech/B.E.,2,205,4.1,13-11-2024
IND2026220,QA Engineer,Capgemini,MNC,EdTech,Nagpur,Tier 2,Fresher (0-1 yr),Part-Time,On-Site,6.4,"Selenium, JIRA, API Testing, Manual Testing, Python, Postman",M.Tech/M.E.,3,356,3.3,29-06-2025
IND2026221,UI/UX Designer,Razorpay,Indian Unicorn,Gaming,Hyderabad,Tier 1,Senior (6-10 yrs),Full-Time,Hybrid,37.1,"CSS, User Research, Wireframing",B.Tech/B.E.,3,277,4.1,29-08-2025
IND2026222,Software Engineer,Zerodha,Startup,Consulting,Remote,Remote,Fresher (0-1 yr),Full-Time,On-Site,5.7,"Git, Java, Data Structures, System Design",B.Tech/B.E.,1,80,3.6,14-10-2024
IND2026223,Frontend Developer,PhonePe,Indian Unicorn,FinTech,Delhi,Tier 1,Junior (1-3 yrs),Full-Time,Hybrid,16.2,"HTML/CSS, TypeScript, React, JavaScript, Figma",B.Tech/B.E.,2,36,2.9,25-09-2025
IND2026224,Business Analyst,Amazon,MNC,FinTech,Remote,Remote,Junior (1-3 yrs),Full-Time,On-Site,9.3,"Excel, JIRA, Power BI",B.Tech/B.E.,1,106,3.9,06-04-2025
IND2026225,Product Manager,Wipro,MNC,E-Commerce,Remote,Remote,Junior (1-3 yrs),Full-Time,Hybrid,10.3,"A/B Testing, JIRA, SQL, Product Strategy",M.Tech/M.E.,2,234,3.7,05-08-2024
IND2026226,Data Analyst,Leadsquared,Startup,Information Technology,Remote,Remote,Lead (10+ yrs),Full-Time,Hybrid,59.9,"Statistics, SQL, Python, Excel, Data Visualization",MCA,5,338,3,14-02-2026
IND2026227,Backend Developer,Ola,Indian Unicorn,Consulting,Ahmedabad,Tier 2,Senior (6-10 yrs),Full-Time,Hybrid,40.3,"Java, FastAPI, Docker, Python, Redis, MongoDB",B.Sc (CS/IT),1,78,3.4,21-09-2024
IND2026228,Data Scientist,TCS,MNC,Information Technology,Delhi,Tier 1,Senior (6-10 yrs),Full-Time,Hybrid,51.2,"Tableau, Pandas, Deep Learning",M.Tech/M.E.,3,185,3.4,18-03-2026
IND2026229,Data Scientist,Oracle,MNC,Information Technology,Nagpur,Tier 2,Fresher (0-1 yr),Full-Time,Hybrid,5.8,"Machine Learning, Python, Statistics, NLP, Tableau",BCA,3,317,3.5,26-11-2025
IND2026230,Frontend Developer,Slice,Startup,E-Commerce,Delhi,Tier 1,Fresher (0-1 yr),Full-Time,Hybrid,7,"Next.js, HTML/CSS, Tailwind CSS, TypeScript, Figma",M.Tech/M.E.,15,704,3.5,10-06-2025
IND2026231,Business Analyst,CRED,Indian Unicorn,Information Technology,Remote,Remote,Junior (1-3 yrs),Full-Time,Remote,11,"JIRA, Agile, Power BI, SQL, Excel, Requirements Gathering",BCA,3,184,4.3,06-02-2025
IND2026232,Cloud Engineer,Urban Company,Startup,FinTech,Coimbatore,Tier 2,Mid (3-6 yrs),Internship,On-Site,1.8,"AWS, Terraform, Azure, Linux",M.Tech/M.E.,5,303,4.3,04-12-2024
IND2026233,Node.js Developer,Infosys,MNC,Information Technology,Remote,Remote,Mid (3-6 yrs),Full-Time,On-Site,13.5,"MongoDB, JavaScript, TypeScript, Express.js, Node.js",B.Tech/B.E.,10,631,3.7,05-08-2025
IND2026234,AI Engineer,Fi Money,Startup,Information Technology,Chennai,Tier 1,Lead (10+ yrs),Full-Time,On-Site,79.7,"Python, Vector DBs, RAG",M.Tech/M.E.,5,561,4,20-04-2025
IND2026235,Android Developer,Byju's,Indian Unicorn,Manufacturing,Remote,Remote,Senior (6-10 yrs),Part-Time,Hybrid,42.2,"Jetpack Compose, Firebase, Android SDK, Java, Kotlin, REST APIs",B.Tech/B.E.,2,201,4.2,10-12-2025
IND2026236,Python Developer,Paytm,Indian Unicorn,FinTech,Bangalore,Tier 1,Junior (1-3 yrs),Full-Time,Hybrid,15.1,"Django, REST APIs, PostgreSQL, AWS, FastAPI, Docker",M.Tech/M.E.,2,160,3.8,16-12-2025
IND2026237,React Developer,BEL,PSU/Govt,Information Technology,Mumbai,Tier 1,Junior (1-3 yrs),Full-Time,On-Site,6.8,"HTML/CSS, TypeScript, React",BCA,10,910,3.2,13-12-2025
IND2026238,Data Engineer,BrowserStack,Startup,HealthTech,Remote,Remote,Mid (3-6 yrs),Full-Time,Remote,27.7,"dbt, AWS, SQL, Python, ETL, Airflow",M.Tech/M.E.,3,183,4.1,09-09-2025
IND2026239,MLOps Engineer,Capgemini,MNC,Government/PSU,Jaipur,Tier 2,Junior (1-3 yrs),Contract,Hybrid,9.6,"AWS, Airflow, Docker, Kubernetes, MLflow",M.Tech/M.E.,1,86,3.7,20-04-2025
IND2026240,Computer Vision Engineer,Leadsquared,Startup,E-Commerce,Jaipur,Tier 2,Lead (10+ yrs),Full-Time,On-Site,90.6,"OpenCV, Python, Deep Learning, PyTorch, TensorFlow, YOLO",B.Sc (CS/IT),2,194,4,27-04-2025
IND2026241,Python Developer,Nykaa,Indian Unicorn,Manufacturing,Mumbai,Tier 1,Mid (3-6 yrs),Full-Time,Hybrid,27.7,"Docker, FastAPI, AWS, Python, Django",MCA,20,1806,3.1,12-06-2025
IND2026242,Data Analyst,Cisco,MNC,Government/PSU,Remote,Remote,Mid (3-6 yrs),Full-Time,Remote,20.2,"Data Visualization, SQL, Excel, Tableau, Power BI",B.Com + Certification,1,96,3.6,29-08-2025
IND2026243,Technical Lead,Paytm,Indian Unicorn,E-Commerce,Bhubaneswar,Tier 2,Mid (3-6 yrs),Contract,Hybrid,28.9,"Microservices, Team Leadership, Code Review, AWS",B.Tech/B.E.,2,132,4.3,11-08-2025
